,Date,nps,Comment,comment
196,01-12-23 21:17,10,muy facil,Inmm you can have supervision by an adult from my family
197,01-12-23 21:21,10,BUEN SERVICIO,"I do not see where the full refund is chosen, I cannot deactivate that option"
198,01-12-23 21:24,10,sencilla de usar,It says there is an error and I can't complete the purchase
199,01-12-23 21:31,9,Buen servicio,Please help it won't let me pay the ticket
200,01-12-23 21:33,10,BUEN SERVICIO,more expensive than expected
201,01-12-23 21:42,10,esmuy practica y facil de usar,IT DOES NOT ALLOW ME TO CONTINUE WITH THE PAYMENT
202,01-12-23 21:44,10,SUPER SENCILLA,I get an error when I want to continue with the purchase
203,01-12-23 21:47,9,Reservación sin contratiempos,I can not log in
204,01-12-23 21:48,8,Better customer interface,I CAN'T BOOK MY FLIGHT TO BOGOTA
205,01-12-23 21:49,10,buena,In my email they told me that I already had points and in the profile they are not reflected
206,01-12-23 21:50,8,Buena plataforma -,"They did not give me my welcome points, nor those of my ticket purchase are a bil scam"
207,01-12-23 21:55,9,TODO MUY BIEN Y ACCESIBLE.,No mms and the button to continue or follow the code is not read automatically
208,01-12-23 21:56,2,Bajando los precios y sin cobrar selecciones no pedidas,Cannot remove the charge for Full Refund insurance
209,01-12-23 22:11,10,por buena linea,"Mr. Programmer, your code is wrong, there is no continue button so you enter the manual code and the app does nothing and it has been like this for several days. When will they solve it?"
210,01-12-23 22:16,10,Muy fácil y sencillo seguir los pasos para el llenado,It would be great to show where the plane is before it arrives at the airport for my flight. Some airlines have this information available online.
211,01-12-23 22:17,10,Rápido y sencillo de utilizar.,"The payment of total reimbursement is a robbery, but one does not disable the payment that is included automatically, it is charged without the will of the client and it is a robbery."
212,01-12-23 22:18,7,"hay demasiadas cosas para agregar y es difícil pasar al siguiente paso, sé que es para que la gente agregue cosas al carrito pero para algún adulto mayor hace imposible comprar boletos de avion",check rates
213,01-12-23 22:19,10,Facil y con información pregargada. opciones de pagos sin intereses,hidden charge not selected
214,01-12-23 22:20,6,SIN TANTOS CARGOS ADICIONALES,THEY SHOULD SHOW SOME IMPORTANT POLICIES ON THE PAGE DIRECTLY
215,01-12-23 22:21,10,Muy facil de usar,"I get the date of birth wrong, it is set to April automatically, although I put 07"
216,01-12-23 22:21,10,muy eficiente,"In the car rental, make an error, try several times and I never could or are your offers wrong?"
217,01-12-23 22:25,8,PONEN DEMASIADAS PROMOCIONES LO HACE MAS TARDADO,I can not buy
218,01-12-23 22:30,5,mejorar,It is very difficult to buy
219,01-12-23 22:34,10,por su excelente servicio,there is a charge (full refund) that I am not requesting but is applying it
220,01-12-23 22:35,7,Primero ofrecio meses sin intereses y una hora despues ya no,"I register, and when I enter for the first time, it does not recognize my password, I request the renewal in FORGOT MY PASSWORD and when I put it to send me an email, the portal is stunned and nothing else does nothing, like I did it three times."
221,01-12-23 22:35,10,SERVICIO RAPIDO Y EFICIENTE,They did not respect the months without interest sons of a bitch
222,01-12-23 22:38,10,Practico,promotions
223,01-12-23 22:40,10,TARIFAS DECENTES,"I fill in the passenger's data, when I hit ""continue"" it gives me an error and tells me to try again. It's been out several times"
224,01-12-23 22:40,7,Dificil de buscar como quitar re-embolso completo!,"I tried to enroll in doters, and it came up with an error to try again. I never knew the reason for the error even though I tried several times. For this reason I am upset...the reason for the error should be reported to be corrected."
225,01-12-23 22:44,10,TIENEN EXCELENTE SERVICIO,won't let me complete
226,01-12-23 22:45,10,porque tienen buen servicio,I can't get in I don't have time to enter a code to establish a password
227,01-12-23 22:47,7,MUCHAS PREGUNTAS,Cannot register.
228,01-12-23 22:56,10,Eficiencia y servicio,What are the best lines you used
229,01-12-23 23:01,3,wouldnt except me credit cards,"It gets stuck a lot and more when wanting to reset users and passwords and apart from it, it is not so understandable didactic, it does not allow resetting passwords."
230,01-12-23 23:10,9,saquen las chelas en los vuelos!!,"I want to register but my email is not accepted, even I was already registered in the etn application. As t is also the same error"
231,01-12-23 23:12,8,Es muy facil y muy economica,A flight
232,01-12-23 23:14,10,TODO BIEN,"I do not understand why if I am interested in making a flight change they are forcing me to buy the seat, it seems to me a setback in the service"
233,01-12-23 23:18,9,Precios solidarios y facilidad en pagina web,I don't understand how such important companies trust this type of system. In the integration with ETN they never work. I go directly to the page and it works veryyyy bad. Gives a perception of poor quality
234,01-12-23 23:19,10,muy rapido y facil,0185a6a1-33c1-48c8-b4f4-c703fbdb4011 throws me this error stating that I try to make the purchase later and I've been trying the same thing for two days
235,01-12-23 23:19,8,MAS RAPIDES,"At the Mérida airport at the counter we were attended by a boy named Emanuel Medina who from the beginning treated us rude and arrogant, the only thing we wanted was to see the possibility of traveling together since our passes came out separately, and he mocked and was very rude , Normally the staff is friendly in your airline and this person is definitely not interested in customer service, he even made fun of us by telling him that we would report."
236,01-12-23 23:21,10,.,How do I change this website to English?
237,01-12-23 23:24,10,fue muy fácil y práctico,"I am a frequent user of ETN and I have not been able to use my account due to an access problem. The password reset process does not launch the code.. I have tried it more than 10 times on different days and different times and there is no way to contact them, except this survey, and receive help"
238,01-12-23 23:24,10,SIEMPRE ME HAN CUMPLIDO,"I want to use my hsbc vivaaerobus card to pay monthly without interest and it does not give the option, it is supposed to be one of the benefits of said card"
239,01-12-23 23:25,10,TA BIEN,"They told me that I would have 25000 welcome points, I'm still waiting"
240,01-12-23 23:26,10,BUENA PAGINA Y MUY BUENOS DESCUENTOS Y/O PRECIOS,the page won't let me make purchases
241,01-12-23 23:30,10,Excelente servicio,I can't pass passengers
242,01-12-23 23:30,10,Por que la app y el servicio telefonio fallan demasiado,B service
243,01-12-23 23:36,10,Es muy amigable y facil de usar,I don't like being forced to pay a full refund.
244,01-12-23 23:37,10,Es fácil la reservación de vuelos,It always tells me that my email is wrong and it is correct
245,01-12-23 23:37,7,bajando el tua,I'm making a change and it won't let me pay
246,01-12-23 23:38,0,NO RECOMENDABLE,won't let me log in with facebook
247,01-12-23 23:38,9,interfaz amigable,"I tried to make a reservation from Cd Mex to Tijuana, and Tijuana Cd Mex registered me backwards, when my intention was to return to Tijuana, since I already have a flight from Tijuana to Cd Mx, booked on an earlier date. the system registered it wrong"
248,01-12-23 23:38,9,muy buena app,It won't let me pay with credit card
249,01-12-23 23:41,10,Es entendible y muy practica en el proceso de reserva de vuelo.,They told me that when I registered they would give me 2000 points. I registered and I received an email saying the same and that I can use them. But when entering my account I have 0 points. ??
250,01-12-23 23:46,9,POR LA FACILIDAD DE OBTENER EL Pase DE ABORDAR,
251,01-12-23 23:48,9,AVECES ES MUY LENTO,They seem like thieves to me and I will validate with which entity I can file the corresponding complaint. It does not seem to me that my money is lost
252,01-12-23 23:50,8,NO PUDE REALIZAR MI PAGO - FUE MUY LENTO EL PROCESO HASTA QUE SE  ME AGOTÓ LA SESION - INTENTÉ LLAMAR PERO TAMPOCO LA LINEA TELEFONICA -ME SALIA ERROR EN LA LLAMADA,"In the Guadalajara to Bogota itinerary, after entering the names of the passengers, it does not allow me to continue to select seats, a message appears on the screen saying that something has gone wrong"
253,01-12-23 23:50,7,no oculten los botones,"In the information of my profile, I can't find where to put the Contact Person data in case of Emergency"
254,01-12-23 23:52,10,"es facil de hacer la reservacion, nunca tengo problemas",I have tried a thousand ways and I get an error 0185a88c-2760-4cc9-8ef8-168338a8c2d5
255,01-12-23 23:52,10,"FACIL, RAPIDO Y SEGURO...",I can't modify the route. I wish I could do it in the future.
256,01-12-23 23:55,10,Es amigable la pagina.,
257,01-12-23 23:58,10,Muy amigable la página,I can't correct my name and no one answers on the number they give
258,01-12-23 23:58,10,Muy facil de utilizar,This is bullshit! I already made 2 purchases and I didn't earn a fucking point! They just wasted my time
259,02-01-23 00:02,10,UNA APP MUY AMIGABLE,Kindly process refund to original form of payment. PNR KGUF4E
260,02-01-23 00:03,10,Gracias! It was very easy!,"I SHOULD BE PAYING 548 AND THEY ARE CHARGING ME $1409 IN MY FLIGHT CHANGE WITHOUT SPECIFYING WHERE THIS DIFFERENCE CAME FROM, TERRIBLE SERVICE I WILL NOT FLY WITH VIVAEROBUS AGAIN"
261,02-01-23 00:08,10,rapidez,"Good morning, the intention is to make contact to offer our certification services and I can't find a way to do it, there are only options for users, how can I access as a supplier candidate for you?"
262,02-01-23 00:10,7,"Está tan saturada de información, ofertas de cosas y opciones, que se vuelve confuso.","Hello ! I received my flight confirmation by email but the seat number does NOT appear, how can I find out?"
263,02-01-23 00:10,10,0,It won't let me update my full name
264,02-01-23 00:12,6,HAY DEMASIADAS TRAMPAS Y TIENES QUE HACERLO MAS LENTO SINO ESTAS PAGANDO UN VUELO MUY CARO,IT DOES NOT HAVE A HELP BUTTON :( THE DOTERS POINTS WERE NOT ACCUMULATED FROM MY LAST PURCHASE
265,02-01-23 00:13,10,POR LO AMIGABLE Y CLARA,I want to remove two trips from the shopping cart that are wrong and it does not give me the option
266,02-01-23 00:13,10,eficiente,"I saw advertising for HAV MGA flights (Havana Managua) at 799 usd starting on February 12 and when I want to buy, your system does not know these flights..."
267,02-01-23 00:16,10,simple y facil de manejar,"I made my round trip purchase and I appreciate that I earned 233 doters, but when I looked at my doters account nothing was reflected"
268,02-01-23 00:16,8,Menos buscar como venderme mas cosas,"I am changing flights and I had already paid to select seats, apparently I have to pay again... how annoying!!!!!!"
269,02-01-23 00:17,10,POR FACILIDAD DE PAGO,I like to travel for convenience but it is not often possible to buy online
270,02-01-23 00:19,9,Muy util,It does not work
271,02-01-23 00:19,6,Los vuelos de ida y regreso son nconfusos,"IT WOULD BE GREAT IF, TO QUOTE AND SEE THE FINAL PRICE, THEY DID NOT ASK US TO FILL IN THE COMPLETE DATA AS IF AND WE WERE GOING TO FLY, BECAUSE THEN WE DON'T HAVE THEM COMPLETE AND IT TAKES UP TIME. I HOPE THEY WILL ALLOW YOU TO QUOTE BY SKIPPING THIS STEP AND THAT YOU WILL BE QUICK AND EASY TO NAVIGATE IN THE PAGE, ALSO THEY ASK ME FOR MY EMAIL AND EVEN IF I JUST WANT TO QUOTE THEY BEGIN TO SEND ME MAILS AND THAT IS ANNOYING AND UNPLEASANT."
272,02-01-23 00:23,10,,I didn't get the 2000 points for joining the program
273,02-01-23 00:23,10,EXCELENCIA,The time it takes to place all the data is very little
274,02-01-23 00:23,10,excelente servicio,"I have been trying to reset the password for a long time and it has not been possible, I never get the email or the SMS message (I keep trying both ways) and I can't get it"
275,02-01-23 00:25,10,BUENA,bueno
276,02-01-23 00:25,9,agil y seguro,I have filled the page three times and it returns me to the starting point
277,02-01-23 00:27,10,Me gusta,I DON'T KNOW WHAT THE DOTERS PRICE IS
