,Date,nps,Comment,comment
294,02-01-23 00:55,1,muy malo el diseño de la interfase. ahorrense datos de tarjeta,Very bad interface design. save card data
295,02-01-23 01:01,10,Es muy práctica y clara.,It is very practical and clear.
296,02-01-23 01:03,9,facil y rapido,fast and easy
297,02-01-23 01:05,4,PRECIOS CAMBIAN MUCHO Y EL TUA TAMBIEN Y SE SUPONE QUE ES FIJO,PRICES CHANGE A LOT AND YOURS TOO AND IT IS SUPPOSED TO BE FIXED
298,02-01-23 01:09,10,TODO MUY AMIGABLE Y FACIL,ALL VERY FRIENDLY AND EASY
299,02-01-23 01:11,7,En la parte donde indican las maletas es un poco confuso ya que ofrecen cambio a mas equipaje .. al final de la compra termine confundida si no debi pagar una maleta mas ya que al terminar la reserva solo dice 'maleta de mano' solo voy tres dias,practice
300,02-01-23 01:11,6,"tienen mal UX, hay que hacer demasiados clics para llenar los campos y escoger todo...","they have bad UX, you have to do too many clicks to fill the fields and choose everything..."
301,02-01-23 01:11,10,practica,"In the part where the suitcases are indicated, it is a bit confusing since they offer change to more luggage. At the end of the purchase I ended up confused if I should not have paid for one more suitcase since at the end of the reservation it only says ""carry-on suitcase"" I only go three days"
302,02-01-23 01:15,10,me agrada es facil y practica espero que no tenga complicaciones durante el viaje,"I like it, it's easy and practical, I hope you don't have complications during the trip"
303,02-01-23 01:22,9,x,x
304,02-01-23 01:23,9,Rápida y fácil la página,speed and ease of the process
305,02-01-23 01:23,10,rapidez y facilidad del tramite,Quick and easy page
306,02-01-23 01:24,10,excelnete,excelnete
307,02-01-23 01:30,10,BUENOS PRECIOS,GOOD PRICES
308,02-01-23 01:31,10,Muy practica,Very practical
309,02-01-23 01:36,10,Porque pude hacer mi reservación exitosamente.,Because I was able to make my reservation successfully.
310,02-01-23 01:37,10,"Buen servicio, facil de usar","Good service, easy to use"
311,02-01-23 01:39,8,"Esta bien, solo que son muchos pasos y muchas veces que uno tiene que seleccionar","It's okay, it's just that there are many steps and many times that one has to select"
312,02-01-23 01:41,5,Mas tiempo para realizar la compra sin perder los hacientos,More time to make the purchase without losing hundreds
313,02-01-23 01:44,8,Debe ser más detallada la compra antes de emitir el pago total,The purchase must be more detailed before issuing the total payment
314,02-01-23 01:47,10,muy buena aerolinea,very good airline
315,02-01-23 01:55,10,INCREIBLE LOS AMO,INCREDIBLE I LOVE THEM
316,02-01-23 01:56,8,"hay adicoinales que los deberia cubrir viva, cancelaciones de vuelvo, cambios etc, eso para mi gusto deberia estar incluido","There are additional items that should be covered, viva, return cancellations, changes, etc. That should be included for my taste."
317,02-01-23 01:59,10,RAPIDEZ,SPEED
318,02-01-23 02:00,9,eficiente,efficient
319,02-01-23 02:01,5,NO DA OPCION PARA PAGO A MESES SIN INTERESES CON TARJETA DE CREDITO,DOES NOT GIVE OPTION TO PAY MONTHS WITHOUT INTEREST WITH CREDIT CARD
320,02-01-23 02:10,10,muy facil,very easy
321,02-01-23 02:10,9,ES EFICIENTE,IS EFFICIENT
322,02-01-23 02:11,10,precios,prices
323,02-01-23 02:12,10,Porque es rápida y practica.,Because it is fast and practical.
324,02-01-23 02:12,10,todo muy claro,all very clear
325,02-01-23 02:13,10,todo bien,one of the best airlines...
326,02-01-23 02:13,10,una de las mejores aereolines...,all good
327,02-01-23 02:16,10,por el excelente servicios,for the excellent services
328,02-01-23 02:22,10,Es un buen servicio,It's a good service
329,02-01-23 02:23,2,zou are not honest with the prices,zou are not honest with the prices
330,02-01-23 02:23,10,precio accesible,Accesible price
331,02-01-23 02:25,8,Mi primera vez comprando un boleto y se me hizo un poco complicado en la pagina,My first time buying a ticket and it was a bit complicated for me on the page
332,02-01-23 02:25,9,precio,precio
333,02-01-23 02:28,6,no me parece que cadadia cambien de precio y estanyamuy caros,It doesn't seem to me that they change in price every day and they are already very expensive
334,02-01-23 02:30,10,buen servicio,good service
335,02-01-23 02:36,10,gRACIAS,gRACIAS
336,02-01-23 02:39,8,son demasiados pasos,it's too many steps
337,02-01-23 02:40,10,Ez 2 work,This is 2 works
338,02-01-23 02:41,10,buenos precios y facil de usar su website,good prices and easy to use your website
339,02-01-23 02:42,7,Me cobraron por decir si acepto los asientos pero no los cambie ni nada y cargaron el concepto como si fueran cambiados,They charged me for saying if I accept the seats but I didn't change them or anything and they charged the concept as if they were changed
340,02-01-23 02:44,10,es mu facil de entender,it is very easy to understand
341,02-01-23 02:45,5,"Abrir más rutas a mejores precios, please",ALLOW MORE TIME TO CHOOSE
342,02-01-23 02:45,7,OTORGAR MAS TIEMPO PARA ESCOGER,"Open more routes at better prices, please"
343,02-01-23 02:47,8,muy bien hecha pero te confundes entre tantas opciones,very well made but you get confused among so many options
344,02-01-23 02:48,10,Todo muy fácil,all very easy
345,02-01-23 02:51,0,Parece que lo unico que les interesa es sacar el mayor provecho posible de los clientes. Lo unido que agregue  al precio fue el reembolso x 90 pesos. Tienen que rediseñar la pagina,It seems that the only thing they are interested in is getting the most out of customers. The only thing that I added to the price was the refund x 90 pesos. They have to redesign the page
346,02-01-23 02:53,10,Fue fácil y rápida la compra,The purchase was easy and fast
347,02-01-23 02:56,10,es practica,it is practical
348,02-01-23 02:57,10,RAPIDO Y FACIL Y MUY BARATO GRACIAS VIVA,FAST AND EASY AND VERY CHEAP THANKS LIVE
349,02-01-23 03:03,10,??,
350,02-01-23 03:04,10,fácil manejo de la información,easy information management
351,02-01-23 03:05,9,La interfaz es muy amigable,The interface is very friendly
352,02-01-23 03:08,10,ME  GUSTA LA PLATAFORMA ES DE FACIL INTERPRETACIÓN,I LIKE THE PLATFORM IT IS EASY TO INTERPRET
353,02-01-23 03:09,10,facil de navegar,easy to navigate
354,02-01-23 03:12,10,MUY FACIL,VERY EASY
355,02-01-23 03:16,10,buen servicio,good service
356,02-01-23 03:16,10,,was friendly
357,02-01-23 03:17,10,fue amigable,"I did not understand seat selection prices with the option that they select for one, the prices change but if they are not selected, they leave without seat selection. How can you reserve a seat in the option and prices that you select?"
358,02-01-23 03:18,8,no entendi precios de seleccion de asientos con la opcion de que seleccionan por uno cambian los precios pero sino se selecciona se va sin selecciòn de asientos. Como se puede reservar un asiento en la opciòn y precios de que ustedes lo seleccionan?,They are simple and I have not had a problem with my flights
359,02-01-23 03:19,9,son sencillos y no he tenido problema con mis vuelos,more specific when making the payment
360,02-01-23 03:20,5,mas especificos a la hoira de ralizar el cobro,By the number of flights
361,02-01-23 03:22,9,Por el número de vuelos,very good flight options
362,02-01-23 03:23,10,opciones de vuelo muy buenas,"Good prices, variety of schedules, intuitive purchase."
363,02-01-23 03:24,9,"Buenos precios, variedad de horarios, compra intuitiva.",easy to navigate
364,02-01-23 03:25,10,Fácil de navegar,BECAUSE THEY DETAIL THE INFORMATION AND SPECIFY EACH THING WELL IN ADDITION TO THE PRICE IS ACCESSIBLE!
365,02-01-23 03:29,10,POR QUE DETALLAN LA INFORMACION Y ESPECIFICAN BIEN CADA COSA ADEMAS DE QUE EL PRECIO ES ACCESIBLE!,Booking facility
366,02-01-23 03:29,10,Facilidad reserva,the platform is not difficult
367,02-01-23 03:35,8,no es dificil la plataforma,
368,02-01-23 03:35,10,.,All very well
369,02-01-23 03:36,10,,somewhat confusing page
370,02-01-23 03:36,10,todo muy bien,FAST AND SAFE
371,02-01-23 03:44,9,RAPIDO Y SEGURO,more accessible prices
372,02-01-23 03:44,8,Página algo confusa,good service
373,02-01-23 03:46,3,precios ms accesibles,is simple
374,02-01-23 03:47,9,buen servicio,SIMPLE AND FAST
375,02-01-23 03:49,9,es sencilla,Very good experience when buying
376,02-01-23 03:50,10,SENCILLO Y RAPIDO,BEST OFFERS ENO TIMES THAT ARE NOT EARLY MORNING
377,02-01-23 03:51,10,Muy buena la experiencia al comprar,less cost for seats
378,02-01-23 03:53,6,MEJORES OFERTAS ENO HORARIOS QUE NO SEAN DE MADRUGADA,It is a very practical and intuitive means
379,02-01-23 03:54,8,menos costo por los asientos,"With the application my form of payment was rejected, ""decliend"" I talked to my credit card and it wasn't her. I tried 2 cards, the page on the computer did accept it but there are many things to press, many things to choose from, I like it right away and that's it."
380,02-01-23 03:56,8,"con la application mi forma de pagos se rechazaba, ""decliend"" hable con mi tarjeta de credito y no era ella. intente con 2 tarjetas, la pagina en la computadora si me la acepto pero son muchas cosas que aprimir, muchas cosas que escojer, a mi me gusta al punto y ya.","Flights in the cart, they are not edited from there"
381,02-01-23 03:56,9,Es un medio muy práctico e intuitivo,"I think that throughout the process they should put the cost, likewise at the end in the additional ones such as the bivouac they should put if it can be bought later or only at that moment"
382,02-01-23 03:57,7,"Vuelos en el carrito, no se editan desde ahi",GOOD SERVICE
383,02-01-23 03:59,9,"Creo que durante todo el proceso deben poner el costo, así mismo al final en los adicionales como el vivabus deben poner si se puede comprar despues o solo en ese momento",Just because
384,02-01-23 03:59,10,BUEN SERVICIO,The site is friendly
385,02-01-23 04:02,10,Por que si,"More insurance options, make the options you have clearer"
386,02-01-23 04:03,9,Es amigable el sitio,In making things and prices more specific
387,02-01-23 04:04,7,"Más opciones de seguros, que sean más claras las opciones que se tienen",gracias
388,02-01-23 04:04,8,En hacer mas especificas las cosas y precios,just because
389,02-01-23 04:06,10,gracias,For cheap flights and I hope good service
390,02-01-23 04:09,10,por que si,OK
391,02-01-23 04:13,10,Por vuelos baratos y espero que buen servicio,It's easy to use
392,02-01-23 04:14,10,OK,"It is easy to make a reservation, however, the price of the TUA changes from the beginning to now when it gives you the total, the price goes up. and that is not pleasant, if it is elevated in itself."
393,02-01-23 04:16,10,Es facil de usar,Easy to use
394,02-01-23 04:17,9,"es facil hacer una reservacion sin embargo, el precio del TUA cambia de al inicio a ya cuando te arroja el total, sube el precio. y no es agradable eso, si de por sí es elevado.",confused. My points were not credited. many steps
395,02-01-23 04:21,10,Facil de usar,because it is easy to use
396,02-01-23 04:25,10,Porque es fácil de usar,IT IS SUPER ECONOMIC AND RELIABLE I ALWAYS TRAVEL WITH VIVAAEROBUS
397,02-01-23 04:25,7,confuso. no me abonaron mis puntos. muchos pasos,Various schedules and many destinations
398,02-01-23 04:25,10,ES SUPER ECONOMICO Y CONFIABLE SIEMPRE VIAJO CON VIVAAEROBUS,if so much hotel advertising when buying
399,02-01-23 04:28,10,Varios horarios y muchos destinos,when you return you must type the passenger information again
400,02-01-23 04:29,7,si tanta publicidad de hoteles a la hora de comprar,more payment options
401,02-01-23 04:30,7,cuando regresas debes teclear nuevamente la informcion de los pasajeros,LOWER PRICES
402,02-01-23 04:35,8,mas opciones de pago,"Making it easier to select everything and accepting more forms of payment, they rejected my card several times and I had to use another one."
403,02-01-23 04:38,8,PRECIOS MAS ECONOMICOS,It did not allow me to open my session with facebook
404,02-01-23 04:42,7,"Haciendo más simple la seleccion de todo y aceptando mas formas de pago, rechazaron mi tarjeta varias veces y tuve que usar otra.",
405,02-01-23 04:42,7,no me permitio abrir mi sesión con facebook,The system did not work well.
406,02-01-23 04:43,0,El sistema no funciano bien.,Explain better about suitcases and luggage and in the same way about reimbursement insurance
407,02-01-23 04:43,10,.,useful and easy
408,02-01-23 04:44,5,expliquen mejor lo de las maletas y el equipaje y de igual forma lo del seguro del reembolso,GREAT
409,02-01-23 04:46,9,util y facil,Very good experience to buy the flight
410,02-01-23 04:47,10,EXCELENTE,ease of booking
411,02-01-23 04:47,10,Muy buena experiencia para comprar el vuelo,"The procedure and ease of reservation, also clearly indicates the concepts that you are buying, so far I have not had any problem"
412,02-01-23 04:47,10,facilidad de reservar,More time to book
413,02-01-23 04:50,10,"El procedimiento y facilidad de reserva, ademas se señala con claridad los conceptos que estas comprando, hasta el momento no he tenido problema alguno",very fast
414,02-01-23 04:51,7,Mas tiempo para reservar,practical and simple
415,02-01-23 04:54,9,muy rapida,The system crashed while I was paying and I couldn't have my flight
416,02-01-23 04:55,10,Práctico y sencillo,very friendly
417,02-01-23 04:56,9,muy amigable,Little time
418,02-01-23 04:56,3,Se cayó el sistema mientras pagaba y no pude tener mi vuelo,faster
419,02-01-23 04:58,9,muy ágil,GO SEEING THE TOTAL INSTANTLY IN EACH MOVEMENT
420,02-01-23 04:58,8,Poco tiempo,genial
421,02-01-23 04:59,8,IR VIENDO EL TOTAL INSTANTÁNEAMENTE EN CADA MOVIMIENTO,LALALALLA
422,02-01-23 05:00,10,LALALALLA,Accesible price
423,02-01-23 05:00,9,genial,better interaction
424,02-01-23 05:04,10,precio accesible,put the airport tax from the beginning
425,02-01-23 05:05,8,mejor interacción,affordable prices
426,02-01-23 05:05,3,poner el impuesto del aeropuerto desde el principio,It's a good service
427,02-01-23 05:06,8,precios accesibles,ACCESSIBLE PRICES
428,02-01-23 05:06,10,"Es un buen servicio,",super
429,02-01-23 05:07,10,PRECIOS ACCESIBLES,the months without interest do not appear
430,02-01-23 05:08,10,super,let each passenger choose their suitcases. when i tried to make two ticket purchases together i couldn't and only ended up buying one for the same flight because the second passenger didn't need extra baggage
431,02-01-23 05:09,0,no aparecen los meses sin intereses,The process is very easy
432,02-01-23 05:11,5,dejen que cada pasajero pueda escoger sus maletas. cuando trate de hacer dos compras de boletos juntos no pude y solo termine comprando uno para el mismo vuelo porque el segundo pasajero no necesitaba equipaje adicional,it's a bit confusing
433,02-01-23 05:11,10,Muy facil el proceso,"very easy and convenient, thank you."
434,02-01-23 05:14,7,es un poco confusa,being simpler
435,02-01-23 05:15,9,"muy facil y conveniente, gracias.",the whole process very easy
436,02-01-23 05:21,4,siendo mas simples,put months without interest
437,02-01-23 05:22,10,todo el proceso muy facil,quick
438,02-01-23 05:28,5,Pongan meses sin intereses,It gave me several errors when paying with a Bancomer digital card
439,02-01-23 05:30,5,Me dio varios errores al pagar con tarjega digital de bancomer,he struggles to make the purchase
440,02-01-23 05:30,10,rapida,flexibility
441,02-01-23 05:31,2,se batalla para hacer la compra,"All good, only that it takes a long time to load I had to close the page twice"
442,02-01-23 05:32,8,"Todo bien, solo que tardo mucho en cargar tuve que cerrar dos veces la pagina",good application
443,02-01-23 05:32,10,Flexivilidad,I DID NOT APPEAR THE OPTION TO MAKE MY PURCHASE IN MONTHS WITHOUT INTEREST. ACCORDING TO THE COMBO LIGHT INCLUDE IT
444,02-01-23 05:34,0,NO ME APARECIÓ LA OPCIÓN PARA REALIZAR MI COMPRA A MESES SIN INTERESES. SEGÚN EL COMBO LIGHT LO INCLUÍA,EVERYTHING EASY AND FAST
445,02-01-23 05:34,10,buena aplicacion,I've been trying to pay with cards of American origin for months and it never lets me. I always have to put the staff because their system does not work
446,02-01-23 05:38,10,TODO FÁCIL Y RÁPIDO,"That they remove some unnecessary charges such as the one for the seats. You assign a seat included in the price of the ticket, if you want to change it then yes, it would imply an extra cost and it would be up to you to change it or not. The way they are doing it seems like an abuse to me."
447,02-01-23 05:40,3,Llevo meses intentando pagar con tarjetas de origen americano y nunca me deja. Siempre tengo que poner la personal porque su sistema no sirve,because it is cheap
448,02-01-23 05:44,8,"Que quiten algunos cobros innecesarios como el de los asientos. Ustedes asignen un asiento incluido en el precio del boleto, si uno desea cambiarlo entonces sí,  ya implicaría un costo extra y dependería de uno cambiarlo o no. Como lo están haciendo me parece un abuso.",I do not accept any of my credit cards
